tempo,key,mode,loudness,time_signature,duration_ms,danceability,acousticness,speechiness,liveness,energy,instrumentalness,valence
117.941,1.0,0.0,-4.169,4.0,177187.0,0.703,0.00379,0.0433,0.333,0.709,5.43e-05,0.538
130.096,2.0,0.0,-5.889,4.0,210928.0,0.512,0.299,0.0682,0.103,0.76,0.0,0.495
115.003,6.0,1.0,-1.839,4.0,167627.0,0.821,0.138,0.0578,0.0736,0.786,3.55e-06,0.78
90.081,2.0,1.0,-6.663,4.0,203728.0,0.492,0.196,0.244,0.0772,0.615,0.0,0.458
87.908,4.0,1.0,-4.172,4.0,234533.0,0.56,0.138,0.0317,0.267,0.693,0.0,0.36
138.055,7.0,0.0,-3.766,4.0,184602.0,0.738,0.458,0.0439,0.361,0.67,0.0,0.651
126.126,1.0,0.0,-4.799,4.0,188147.0,0.628,0.0204,0.0671,0.171,0.719,1.21e-06,0.494
127.098,4.0,0.0,-3.523,4.0,170805.0,0.604,0.0925,0.061,0.596,0.886,0.0,0.401
145.078,11.0,0.0,-3.986,4.0,195310.0,0.69,0.0121,0.0648,0.106,0.854,0.0,0.435
130.077,0.0,1.0,-6.57,4.0,184118.0,0.819,0.0367,0.0434,0.0945,0.55,0.0,0.573
136.884,8.0,0.0,-6.063,4.0,190302.0,0.652,0.0123,0.0942,0.0888,0.725,1.48e-05,0.75
93.98,1.0,0.0,-3.446,4.0,247400.0,0.659,0.00866,0.0369,0.342,0.708,0.0,0.45
124.988,0.0,0.0,-4.321,4.0,190680.0,0.73,0.0933,0.0411,0.418,0.792,3.05e-06,0.749
141.026,2.0,1.0,-2.595,4.0,207867.0,0.739,0.268,0.0878,0.0454,0.873,0.0,0.863
168.024,9.0,1.0,-1.628,4.0,220653.0,0.575,0.0162,0.0867,0.417,0.931,1.44e-06,0.521
155.967,9.0,1.0,-3.444,4.0,173413.0,0.652,0.0963,0.134,0.093,0.91,1.25e-05,0.82
166.026,8.0,1.0,-7.455,4.0,231518.0,0.626,0.157,0.24,0.133,0.601,1.38e-05,0.272
145.023,5.0,0.0,-5.042,4.0,163733.0,0.453,0.0311,0.0896,0.334,0.884,0.0,0.38
133.544,2.0,0.0,-6.429,4.0,191492.0,0.599,0.174,0.137,0.156,0.798,0.0,0.591
122.012,10.0,1.0,-2.589,4.0,164053.0,0.722,0.35,0.264,0.0661,0.851,0.0,0.763
193.968,11.0,0.0,-4.012,4.0,204333.0,0.603,0.0675,0.131,0.0922,0.805,0.0078,0.599
98.977,0.0,1.0,-0.21,4.0,204933.0,0.686,0.0699,0.0614,0.306,0.901,0.0,0.571
167.769,9.0,0.0,-5.027,4.0,178186.0,0.709,0.14,0.11,0.064,0.701,0.0,0.638
129.993,7.0,1.0,-5.381,4.0,210013.0,0.683,0.00195,0.0425,0.0582,0.685,0.0,0.381
119.978,9.0,1.0,-3.033,4.0,178453.0,0.828,0.0617,0.111,0.048,0.731,0.0,0.587
120.044,9.0,1.0,-2.179,4.0,198053.0,0.808,0.0899,0.0729,0.0816,0.903,0.0,0.922
163.966,11.0,1.0,-5.242,4.0,180360.0,0.621,0.0966,0.104,0.134,0.816,0.0,0.694
139.968,10.0,0.0,-4.724,4.0,167333.0,0.711,0.135,0.0826,0.18,0.77,8.9e-06,0.927
118.999,8.0,1.0,-7.023,4.0,151261.0,0.883,0.117,0.0655,0.106,0.638,3.35e-06,0.581
144.959,9.0,1.0,-6.339,4.0,207650.0,0.704,0.0717,0.0314,0.13,0.608,0.0,0.527
148.298,6.0,1.0,-3.212,4.0,191696.0,0.605,0.313,0.0641,0.659,0.805,0.0,0.738
105.006,1.0,0.0,-6.268,4.0,226198.0,0.573,0.0114,0.0406,0.328,0.711,0.0,0.47
100.006,2.0,1.0,-6.161,4.0,223642.0,0.715,0.221,0.0728,0.132,0.831,3.99e-06,0.805
149.944,5.0,0.0,-3.87,4.0,215587.0,0.561,0.000831,0.0478,0.15,0.758,3.08e-06,0.178
169.796,6.0,1.0,-3.306,4.0,205333.0,0.475,0.138,0.0431,0.0936,0.712,0.0,0.443
150.076,8.0,1.0,-6.282,4.0,200690.0,0.804,0.0267,0.0898,0.118,0.652,0.000782,0.854
101.491,1.0,1.0,-5.701,4.0,167662.0,0.784,0.062,0.0322,0.0995,0.521,4.75e-06,0.817
158.209,10.0,0.0,-4.79,4.0,190050.0,0.748,0.0752,0.08,0.168,0.771,2.45e-05,0.624
155.029,11.0,0.0,-3.869,4.0,196170.0,0.568,0.000253,0.0517,0.151,0.809,3.33e-05,0.709
80.017,6.0,0.0,-4.978,4.0,196670.0,0.692,0.0517,0.0628,0.134,0.835,0.0,0.566
102.012,1.0,1.0,-3.067,4.0,191462.0,0.764,0.0109,0.177,0.325,0.886,2.21e-05,0.497
140.037,1.0,0.0,-10.121,4.0,168228.0,0.826,0.163,0.234,0.135,0.553,4.12e-05,0.4
146.959,9.0,1.0,-1.167,4.0,238144.0,0.727,0.124,0.129,0.244,0.879,1.17e-05,0.671
97.097,8.0,1.0,-1.992,4.0,210573.0,0.688,0.0474,0.0624,0.0674,0.909,1.35e-06,0.702
124.925,9.0,1.0,-5.33,4.0,187585.0,0.702,0.00544,0.0427,0.337,0.741,0.0,0.646
112.944,11.0,0.0,-4.242,4.0,202035.0,0.744,0.00617,0.0397,0.0292,0.669,0.0,0.769
100.014,2.0,1.0,-4.532,4.0,213987.0,0.807,0.505,0.0325,0.292,0.724,1.59e-06,0.536
120.03,4.0,1.0,-5.052,4.0,150840.0,0.681,0.526,0.0353,0.343,0.643,0.0,0.179
149.936,5.0,0.0,-5.144,4.0,191154.0,0.667,0.00476,0.0378,0.197,0.825,0.000304,0.811
103.027,2.0,1.0,-6.415,4.0,149214.0,0.85,0.0221,0.0491,0.0728,0.734,0.000179,0.406
120.093,10.0,0.0,-5.982,4.0,203260.0,0.606,0.0493,0.0461,0.146,0.689,0.0,0.405
72.999,6.0,0.0,-5.079,4.0,172107.0,0.6,0.0642,0.0592,0.142,0.713,0.0,0.471
144.945,1.0,0.0,-3.537,4.0,200547.0,0.702,0.197,0.148,0.157,0.784,0.0,0.651
83.056,1.0,0.0,-3.787,4.0,182080.0,0.59,0.0467,0.0705,0.468,0.824,0.0,0.527
124.997,11.0,0.0,-4.18,4.0,199919.0,0.644,0.001,0.0383,0.105,0.867,0.0,0.687
172.134,1.0,1.0,-3.913,4.0,183267.0,0.605,0.207,0.229,0.217,0.781,0.0,0.796
144.852,2.0,0.0,-3.111,4.0,197413.0,0.61,0.0357,0.0432,0.173,0.761,0.0,0.467
100.923,10.0,0.0,-6.95,4.0,212807.0,0.816,0.0732,0.101,0.118,0.636,2.81e-05,0.499
94.027,0.0,1.0,-6.487,4.0,218240.0,0.724,0.11,0.148,0.0852,0.675,0.000232,0.544
110.955,2.0,1.0,-7.418,4.0,204960.0,0.696,0.023,0.0529,0.0948,0.651,0.00291,0.221
82.011,7.0,1.0,-7.481,4.0,237216.0,0.665,0.0112,0.117,0.0601,0.595,0.0,0.84
169.849,0.0,1.0,-9.074,4.0,181412.0,0.678,0.484,0.114,0.147,0.395,1.95e-05,0.356
104.973,0.0,1.0,-4.925,4.0,202204.0,0.584,0.0558,0.079,0.0663,0.836,0.0,0.484
87.993,7.0,1.0,-4.196,4.0,189307.0,0.825,0.00846,0.0494,0.0294,0.72,6.88e-06,0.417
87.98,11.0,0.0,-4.398,4.0,212480.0,0.745,0.201,0.0698,0.149,0.684,0.0,0.629
125.95,1.0,1.0,-4.265,4.0,201960.0,0.702,0.00669,0.0898,0.578,0.688,2.58e-06,0.725
150.084,10.0,0.0,-3.672,4.0,205493.0,0.657,0.121,0.102,0.463,0.88,0.0,0.769
114.942,2.0,0.0,-2.275,4.0,214253.0,0.738,0.0895,0.0748,0.213,0.89,1.89e-06,0.75
109.997,8.0,1.0,-5.187,4.0,164442.0,0.759,0.00323,0.0948,0.0906,0.459,0.0,0.695
124.028,8.0,1.0,-2.437,4.0,201120.0,0.781,0.0735,0.1,0.0565,0.814,1.92e-05,0.546
129.984,9.0,0.0,-5.731,4.0,186760.0,0.668,0.0274,0.0356,0.215,0.705,0.0,0.549
167.959,0.0,1.0,-4.851,4.0,165714.0,0.501,0.0152,0.0371,0.11,0.684,0.0,0.323
80.031,4.0,0.0,-2.468,4.0,236013.0,0.487,0.358,0.0868,0.146,0.895,0.0,0.421
152.02,6.0,0.0,-2.345,4.0,212280.0,0.611,0.00852,0.0654,0.136,0.864,1.68e-06,0.455
109.036,11.0,0.0,-2.567,4.0,221573.0,0.82,0.488,0.166,0.0907,0.852,5.94e-06,0.82
161.983,9.0,0.0,-2.215,4.0,191640.0,0.659,0.406,0.0468,0.114,0.821,0.0,0.353
139.928,10.0,0.0,-1.447,4.0,181880.0,0.662,0.163,0.0329,0.0987,0.852,0.0,0.56
100.024,0.0,0.0,-2.525,4.0,226933.0,0.638,0.104,0.228,0.261,0.917,0.0,0.565
119.032,1.0,0.0,-5.073,4.0,228160.0,0.808,0.0632,0.0769,0.0996,0.672,0.0,0.67
113.813,10.0,0.0,-5.131,4.0,197307.0,0.518,0.176,0.181,0.343,0.789,0.0,0.794
100.144,11.0,0.0,-4.322,4.0,218253.0,0.545,0.0102,0.039,0.0902,0.778,0.0,0.413
92.056,6.0,0.0,-3.757,4.0,191107.0,0.648,0.083,0.0384,0.683,0.686,0.0,0.428
128.007,9.0,0.0,-2.983,4.0,176547.0,0.707,0.0585,0.117,0.095,0.838,0.0,0.832
140.057,11.0,0.0,-4.668,4.0,172359.0,0.847,0.0825,0.152,0.0948,0.814,0.000507,0.711
95.027,6.0,0.0,-3.226,4.0,197320.0,0.384,0.0458,0.0711,0.0797,0.868,5.82e-06,0.233
163.032,9.0,0.0,-5.747,4.0,201973.0,0.442,0.0127,0.121,0.2,0.888,0.000727,0.435
87.917,1.0,0.0,-6.746,4.0,230667.0,0.676,0.0322,0.143,0.358,0.461,1.01e-06,0.715
126.011,4.0,1.0,-8.632,4.0,228000.0,0.574,0.000145,0.0344,0.444,0.689,4.96e-05,0.485
162.044,0.0,1.0,-4.521,4.0,304573.0,0.565,0.139,0.0291,0.37,0.568,0.0,0.454
105.042,9.0,1.0,-7.421,4.0,205333.0,0.754,0.165,0.0408,0.0727,0.504,8.32e-06,0.381
90.027,2.0,1.0,-3.812,4.0,266227.0,0.412,0.00157,0.0578,0.132,0.885,0.0,0.569
103.101,8.0,0.0,-5.733,4.0,264533.0,0.633,0.107,0.143,0.0818,0.723,0.0,0.688
207.906,8.0,1.0,-4.502,4.0,188060.0,0.488,0.0258,0.058,0.12,0.638,2.24e-05,0.713
174.124,5.0,1.0,-4.345,4.0,110428.0,0.589,0.156,0.0441,0.148,0.859,0.0,0.507
137.03,11.0,1.0,-4.251,4.0,263895.0,0.532,0.128,0.0782,0.155,0.822,0.0,0.823
99.905,6.0,1.0,-8.419,4.0,168946.0,0.763,0.89,0.0337,0.119,0.127,0.0,0.21
87.508,1.0,0.0,-3.745,4.0,256256.0,0.565,0.0141,0.057,0.0726,0.811,0.0,0.691
150.079,8.0,1.0,-9.507,4.0,175000.0,0.69,0.346,0.0771,0.0707,0.548,0.0,0.123
116.982,2.0,1.0,-6.833,4.0,231883.0,0.746,0.00803,0.0462,0.357,0.764,0.0,0.701
169.842,11.0,0.0,-4.874,4.0,215973.0,0.521,0.034,0.179,0.33,0.933,2.07e-05,0.607
141.978,9.0,0.0,-3.853,4.0,285761.0,0.525,0.00154,0.0791,0.362,0.815,4.7e-05,0.743
119.019,2.0,1.0,-6.308,4.0,180760.0,0.807,0.0349,0.0443,0.111,0.653,9.08e-06,0.939
85.015,0.0,1.0,-6.036,4.0,266267.0,0.651,0.178,0.035,0.232,0.584,0.0,0.394
153.946,5.0,0.0,-4.279,4.0,244538.0,0.534,0.00108,0.0567,0.117,0.842,0.000321,0.342
146.007,7.0,1.0,-4.681,4.0,177413.0,0.619,0.596,0.0313,0.306,0.345,0.0,0.276
97.954,5.0,0.0,-2.45,4.0,268827.0,0.435,1.22e-05,0.0801,0.0694,0.956,0.0397,0.483
131.983,11.0,1.0,-2.691,4.0,284560.0,0.486,0.00818,0.0829,0.157,0.929,3.65e-06,0.622
90.053,9.0,1.0,-2.266,4.0,281360.0,0.429,0.0127,0.1,0.251,0.957,0.0,0.241
129.989,5.0,0.0,-3.603,4.0,258080.0,0.605,0.00318,0.0507,0.0591,0.59,0.000132,0.433
114.075,7.0,1.0,-6.0,4.0,196387.0,0.76,0.165,0.0546,0.0917,0.668,0.0,0.913
171.832,11.0,0.0,-3.937,4.0,255293.0,0.424,0.0034,0.0572,0.223,0.899,8.1e-05,0.74
199.874,8.0,0.0,-2.993,4.0,315067.0,0.252,0.00382,0.305,0.196,0.987,0.0,0.236
130.019,6.0,1.0,-2.908,4.0,258560.0,0.537,0.00105,0.0508,0.163,0.879,0.0,0.503
90.495,0.0,1.0,-4.371,3.0,237500.0,0.482,0.0175,0.0551,0.519,0.762,3.47e-06,0.435
78.989,7.0,1.0,-3.117,4.0,251920.0,0.341,0.0717,0.0329,0.217,0.746,0.0,0.646
77.983,3.0,1.0,-6.898,4.0,229587.0,0.667,0.182,0.0404,0.0847,0.554,0.0,0.654
82.001,11.0,1.0,-7.477,4.0,229920.0,0.755,0.252,0.0368,0.244,0.428,0.0,0.796
95.006,0.0,1.0,-5.759,4.0,224787.0,0.724,0.325,0.033,0.0855,0.829,0.000979,0.528
160.046,2.0,1.0,-6.907,4.0,239000.0,0.565,0.0225,0.0413,0.104,0.655,0.0,0.626
163.071,2.0,1.0,-3.253,4.0,221773.0,0.419,0.0101,0.1,0.256,0.933,0.0,0.575
126.007,0.0,1.0,-3.958,4.0,164427.0,0.585,0.0321,0.0535,0.183,0.733,0.0,0.592
89.992,11.0,1.0,-7.142,4.0,227877.0,0.659,0.181,0.026,0.134,0.549,0.0,0.297
119.037,0.0,1.0,-3.94,4.0,222040.0,0.589,0.00599,0.0608,0.274,0.894,0.0,0.553
106.382,2.0,1.0,-4.479,3.0,278119.0,0.628,0.159,0.0535,0.33,0.775,0.0,0.674
114.028,7.0,1.0,-2.093,4.0,196226.0,0.636,0.407,0.037,0.295,0.847,0.0,0.8
140.075,5.0,1.0,-2.06,4.0,244067.0,0.417,0.00166,0.0655,0.125,0.886,0.0,0.393
165.694,7.0,1.0,-4.129,4.0,343320.0,0.376,0.000592,0.0421,0.309,0.75,0.000105,0.248
82.455,7.0,1.0,-4.579,4.0,191924.0,0.664,0.222,0.032,0.287,0.714,0.0,0.722
88.044,7.0,0.0,-6.216,4.0,170243.0,0.839,0.801,0.301,0.169,0.454,0.0,0.646
179.942,9.0,1.0,-5.969,4.0,201295.0,0.529,0.0132,0.116,0.0938,0.77,0.0,0.466
96.101,5.0,1.0,-3.794,4.0,180212.0,0.547,0.0102,0.0487,0.0905,0.827,0.0,0.717
126.026,11.0,1.0,-5.352,4.0,214573.0,0.615,0.0178,0.0416,0.133,0.841,0.0,0.316
162.006,0.0,0.0,-4.361,4.0,188000.0,0.6,0.0508,0.0668,0.0712,0.837,0.0,0.579
99.019,5.0,0.0,-4.566,4.0,175500.0,0.555,0.000556,0.0376,0.107,0.923,5.6e-06,0.624
119.863,11.0,0.0,-6.267,4.0,200168.0,0.658,0.0735,0.204,0.173,0.718,0.0,0.373
157.019,5.0,1.0,-6.963,4.0,192600.0,0.693,0.0061,0.0406,0.24,0.672,0.000228,0.23
139.966,11.0,1.0,-4.523,4.0,209800.0,0.581,0.0816,0.0564,0.0498,0.889,0.0,0.768
97.985,1.0,1.0,-3.892,4.0,198400.0,0.501,0.0042,0.0734,0.238,0.88,0.0,0.348
124.975,11.0,1.0,-6.541,4.0,220925.0,0.611,0.654,0.0313,0.0911,0.525,0.0,0.451
119.924,5.0,0.0,-6.489,4.0,153603.0,0.671,0.164,0.104,0.209,0.716,0.0,0.689
168.033,5.0,1.0,-11.765,4.0,198864.0,0.599,0.787,0.221,0.134,0.252,0.0,0.496
132.031,4.0,1.0,-7.155,4.0,337960.0,0.604,0.0499,0.0271,0.14,0.666,3.78e-05,0.246
101.921,1.0,1.0,-5.17,4.0,193495.0,0.577,0.00207,0.105,0.0891,0.941,3.36e-06,0.292
164.924,10.0,1.0,-5.025,4.0,196573.0,0.498,0.0112,0.0545,0.21,0.923,0.0,0.55
162.813,3.0,0.0,-3.38,4.0,206133.0,0.47,0.00463,0.067,0.315,0.875,0.0,0.799
120.043,0.0,0.0,-3.528,4.0,243004.0,0.529,0.0147,0.0347,0.116,0.868,0.0,0.359
149.051,9.0,0.0,-3.881,4.0,209519.0,0.459,0.00431,0.138,0.184,0.95,0.00623,0.289
182.179,1.0,0.0,-2.742,4.0,263733.0,0.342,0.00271,0.0878,0.52,0.902,0.0,0.649
146.987,0.0,1.0,-5.229,4.0,200997.0,0.528,7.38e-05,0.0953,0.281,0.855,1.81e-06,0.549
99.012,0.0,0.0,-4.015,4.0,211840.0,0.464,0.0112,0.0467,0.229,0.923,0.0,0.799
175.129,5.0,1.0,-4.351,4.0,211520.0,0.301,0.0322,0.0485,0.205,0.923,0.0,0.337
160.048,6.0,0.0,-3.904,4.0,212720.0,0.602,0.0341,0.0936,0.1,0.952,0.0,0.818
162.085,1.0,1.0,-3.478,4.0,229293.0,0.439,0.0234,0.107,0.178,0.986,0.0,0.506
138.093,9.0,1.0,-5.844,4.0,236787.0,0.609,0.0158,0.116,0.194,0.852,0.0,0.804
183.98,2.0,1.0,-6.252,4.0,171147.0,0.496,0.00414,0.0358,0.0301,0.676,0.0,0.466
179.925,8.0,1.0,-3.36,4.0,226667.0,0.475,0.00452,0.14,0.299,0.946,0.0,0.627
178.071,5.0,1.0,-3.099,4.0,298314.0,0.366,0.0012,0.131,0.323,0.901,0.0,0.421
168.21,0.0,1.0,-4.185,4.0,232360.0,0.373,0.076,0.0565,0.669,0.914,0.0,0.56
93.984,1.0,0.0,-2.628,4.0,243000.0,0.428,5.82e-06,0.05,0.0746,0.931,1.5e-06,0.575
180.0,7.0,1.0,-1.846,4.0,265987.0,0.474,0.033,0.0398,0.0513,0.881,0.0,0.587
172.024,11.0,1.0,-6.413,4.0,187558.0,0.627,0.049,0.16,0.284,0.806,2.26e-05,0.839
145.898,2.0,1.0,-3.105,4.0,89564.0,0.402,0.0267,0.255,0.147,0.902,0.00412,0.538
164.182,8.0,1.0,-3.397,4.0,241575.0,0.32,1.76e-05,0.129,0.304,0.969,0.00609,0.168
112.045,0.0,1.0,-4.079,4.0,203622.0,0.709,0.16,0.0823,0.195,0.887,0.0,0.649
105.038,0.0,1.0,-2.855,4.0,214000.0,0.789,0.188,0.0497,0.0897,0.892,0.0,0.803
129.974,5.0,0.0,-3.948,4.0,195227.0,0.669,0.073,0.0653,0.123,0.934,0.0,0.175
96.04,4.0,1.0,-2.92,4.0,257080.0,0.577,0.208,0.0447,0.355,0.864,0.0,0.698
140.05,1.0,1.0,-9.926,4.0,183691.0,0.579,0.892,0.0312,0.092,0.211,0.0,0.196
84.092,9.0,1.0,-6.083,5.0,228834.0,0.518,0.829,0.0937,0.0729,0.39,0.0,0.311
167.936,6.0,1.0,-6.189,4.0,344053.0,0.496,0.245,0.0307,0.282,0.462,0.0,0.514
169.453,7.0,0.0,-6.213,3.0,89400.0,0.521,0.731,0.0385,0.122,0.429,0.0,0.328
141.819,11.0,0.0,-8.421,4.0,268333.0,0.567,0.0145,0.0291,0.0687,0.3,0.0,0.196
73.996,6.0,1.0,-6.064,4.0,329787.0,0.474,0.0656,0.0339,0.254,0.684,0.0,0.335
179.968,7.0,1.0,-5.563,4.0,346027.0,0.492,0.451,0.0348,0.0916,0.661,0.0,0.323
161.974,8.0,1.0,-3.274,4.0,285926.0,0.367,0.0103,0.0324,0.129,0.714,1.11e-06,0.248
142.066,7.0,1.0,-7.399,4.0,305333.0,0.51,0.402,0.0356,0.0929,0.5,0.0,0.357
175.924,7.0,1.0,-2.603,4.0,256587.0,0.454,0.0135,0.039,0.0883,0.816,0.0,0.711
147.882,9.0,1.0,-5.287,4.0,335400.0,0.436,0.582,0.0301,0.106,0.633,0.0,0.313
127.999,1.0,1.0,-4.377,4.0,313387.0,0.608,0.096,0.0523,0.0553,0.879,0.0,0.551
170.055,7.0,0.0,-0.72,4.0,269200.0,0.449,0.00561,0.0512,0.164,0.95,0.0,0.339
132.932,5.0,1.0,-3.948,4.0,284841.0,0.532,0.0245,0.0734,0.135,0.917,0.0,0.516
71.407,0.0,0.0,-9.659,4.0,315387.0,0.38,0.937,0.0326,0.337,0.308,0.000485,0.285
75.867,9.0,1.0,-4.449,4.0,368880.0,0.422,0.118,0.048,0.102,0.67,0.0,0.333
77.982,7.0,1.0,-4.297,4.0,289987.0,0.472,0.0343,0.0287,0.0936,0.672,0.0,0.313
79.606,6.0,0.0,-5.023,4.0,256520.0,0.3,0.221,0.0729,0.316,0.802,0.0,0.287
150.37,5.0,0.0,-5.201,4.0,352493.0,0.465,0.164,0.0299,0.364,0.502,0.0,0.445
79.985,2.0,0.0,-5.842,4.0,273000.0,0.512,0.0827,0.0234,0.241,0.63,1.11e-05,0.346
167.238,1.0,1.0,-3.68,4.0,273583.0,0.528,0.289,0.0545,0.0724,0.593,0.00054,0.351
159.628,5.0,0.0,-7.052,4.0,303067.0,0.238,0.213,0.0303,0.104,0.421,0.0,0.218
167.979,11.0,1.0,-6.225,4.0,280057.0,0.518,0.258,0.0279,0.119,0.508,0.0,0.402
173.929,11.0,0.0,-6.426,4.0,263946.0,0.48,0.196,0.0412,0.169,0.75,6.02e-05,0.55
155.997,8.0,1.0,-4.741,4.0,313867.0,0.569,0.224,0.0255,0.099,0.7,4.52e-06,0.457
143.916,5.0,0.0,-4.886,4.0,338120.0,0.645,0.448,0.0317,0.124,0.472,4.62e-06,0.364
121.987,2.0,0.0,-5.138,3.0,318667.0,0.472,0.0118,0.047,0.144,0.847,1.5e-05,0.205
80.043,7.0,1.0,-6.336,3.0,276600.0,0.553,0.553,0.0268,0.0838,0.478,0.0,0.427
136.038,9.0,1.0,-10.359,4.0,233213.0,0.723,0.902,0.0324,0.108,0.293,0.00321,0.479
73.989,6.0,1.0,-4.119,4.0,330253.0,0.412,0.0727,0.033,0.335,0.693,0.0,0.366
143.862,2.0,1.0,-8.172,4.0,255013.0,0.473,0.493,0.0305,0.0752,0.431,0.0,0.283
74.989,3.0,1.0,-11.344,3.0,335476.0,0.672,0.902,0.0318,0.106,0.168,0.000351,0.385
80.019,2.0,0.0,-5.842,4.0,273000.0,0.512,0.0827,0.0234,0.241,0.63,1.17e-05,0.347
143.737,11.0,1.0,-6.58,4.0,340480.0,0.335,0.762,0.0291,0.144,0.313,4.15e-06,0.151
79.018,0.0,1.0,-5.138,4.0,361493.0,0.53,0.0799,0.0281,0.254,0.737,0.0,0.376
79.996,0.0,1.0,-5.357,4.0,376147.0,0.567,0.102,0.0262,0.167,0.542,0.0,0.349
133.954,8.0,1.0,-3.491,4.0,267507.0,0.584,0.0927,0.0443,0.0964,0.854,0.000252,0.341
145.991,8.0,1.0,-4.117,4.0,288253.0,0.552,0.46,0.0536,0.0941,0.766,0.0,0.472
81.995,11.0,0.0,-20.231,4.0,205288.0,0.601,0.972,0.045,0.0991,0.208,0.857,0.159
80.87,5.0,1.0,-8.066,4.0,306827.0,0.646,0.588,0.0364,0.0767,0.302,0.0,0.382
80.994,0.0,1.0,-8.781,4.0,294560.0,0.656,0.989,0.0294,0.108,0.19,5.02e-05,0.368
141.946,9.0,0.0,-11.174,4.0,231720.0,0.49,0.611,0.0261,0.12,0.264,0.000901,0.178
157.833,3.0,1.0,-4.841,4.0,366520.0,0.412,0.0201,0.0288,0.146,0.552,3.97e-05,0.358
105.989,0.0,0.0,-5.418,4.0,286987.0,0.582,0.0971,0.0296,0.191,0.865,1.18e-05,0.52
97.456,5.0,1.0,-9.397,4.0,293747.0,0.622,0.946,0.0282,0.124,0.214,1.62e-05,0.401
149.839,10.0,1.0,-6.163,4.0,328627.0,0.519,0.553,0.0262,0.0948,0.666,0.000169,0.461
78.957,10.0,1.0,-6.359,4.0,308147.0,0.523,0.188,0.0329,0.18,0.445,0.0,0.336
80.094,2.0,1.0,-4.755,4.0,361787.0,0.535,0.207,0.0273,0.299,0.646,0.0,0.394
149.951,5.0,0.0,-5.031,4.0,353800.0,0.463,0.141,0.0301,0.37,0.514,0.0,0.41
147.94,3.0,1.0,-6.73,4.0,316000.0,0.456,0.817,0.027,0.286,0.412,0.0,0.308
139.901,3.0,0.0,-8.045,4.0,246013.0,0.565,0.751,0.0272,0.149,0.317,0.0,0.399
79.007,1.0,1.0,-8.747,4.0,248192.0,0.396,0.397,0.0267,0.12,0.385,0.00767,0.112
149.853,5.0,1.0,-4.616,4.0,354733.0,0.586,0.548,0.0276,0.103,0.587,0.0,0.336
148.143,6.0,0.0,-6.589,4.0,292400.0,0.51,0.813,0.0291,0.183,0.439,0.0,0.373
77.995,7.0,1.0,-5.495,4.0,263040.0,0.508,0.794,0.0281,0.266,0.415,1.35e-06,0.456
166.115,4.0,1.0,-4.086,4.0,283893.0,0.5,0.169,0.0328,0.223,0.672,0.0,0.473
77.907,6.0,0.0,-3.327,4.0,314280.0,0.378,0.0379,0.0359,0.141,0.654,1.93e-06,0.334
133.815,3.0,0.0,-3.155,4.0,246880.0,0.572,0.0272,0.0317,0.102,0.756,0.0,0.507
88.043,1.0,1.0,-2.27,4.0,290107.0,0.531,0.0271,0.0291,0.107,0.837,0.0,0.542
86.983,11.0,1.0,-4.924,4.0,256107.0,0.532,0.366,0.0268,0.354,0.661,0.0,0.446
102.94,4.0,1.0,-2.869,4.0,307600.0,0.508,0.557,0.0872,0.566,0.943,0.0,0.399
79.044,0.0,1.0,-4.321,4.0,359813.0,0.527,0.0981,0.0294,0.299,0.744,0.0,0.342
79.846,0.0,1.0,-5.377,4.0,374053.0,0.562,0.0884,0.026,0.269,0.545,0.0,0.373
152.096,5.0,1.0,-6.083,4.0,331133.0,0.573,0.762,0.0285,0.0804,0.47,0.0,0.3
74.036,11.0,0.0,-2.738,4.0,397280.0,0.494,0.019,0.0325,0.0691,0.566,0.0,0.474
95.328,1.0,0.0,-16.147,5.0,134787.0,0.329,0.943,0.0615,0.105,0.258,0.934,0.0338
89.973,3.0,1.0,-3.914,4.0,289200.0,0.615,0.634,0.0264,0.192,0.696,0.0,0.454
149.408,2.0,1.0,-6.751,4.0,294667.0,0.365,0.557,0.0337,0.16,0.538,1.08e-06,0.223
102.988,0.0,1.0,-16.189,4.0,283040.0,0.576,0.974,0.0327,0.119,0.115,0.08,0.192
157.828,3.0,1.0,-4.62,4.0,365080.0,0.422,0.0441,0.0284,0.142,0.563,5.93e-05,0.378
129.152,11.0,0.0,-8.404,4.0,330200.0,0.55,0.719,0.0318,0.11,0.408,0.0,0.331
162.13,5.0,1.0,-4.1,4.0,245433.0,0.38,0.014,0.0314,0.0907,0.674,4.39e-06,0.349
126.995,0.0,0.0,-3.611,4.0,299040.0,0.51,0.252,0.0319,0.214,0.757,4.11e-06,0.561
133.885,11.0,1.0,-2.476,4.0,260560.0,0.416,0.186,0.0456,0.257,0.855,0.0,0.628
136.967,0.0,1.0,-4.054,4.0,353920.0,0.453,0.000686,0.0699,0.154,0.915,0.0,0.534
199.865,6.0,0.0,-4.011,4.0,274759.0,0.515,0.549,0.0708,0.239,0.904,0.0,0.635
117.942,5.0,1.0,-7.293,4.0,299640.0,0.638,0.681,0.0265,0.15,0.608,3.29e-06,0.512
123.028,11.0,0.0,-5.451,4.0,297120.0,0.561,0.267,0.028,0.331,0.707,0.0,0.314
167.976,7.0,0.0,-5.888,4.0,311573.0,0.395,0.825,0.0517,0.661,0.707,0.0,0.318
165.933,9.0,1.0,-3.72,4.0,242933.0,0.425,0.171,0.0345,0.129,0.678,0.0,0.337
